program_status_id,program_status,student_id,course_id,course_grade,course_points,semester
8300,Terminated,12333,40,,3,2011-1
8301,Terminated,12333,34,,9,2011-1
8302,Terminated,12333,3,,0,2011-1
8303,Terminated,12333,3,,0,2010-1
8304,Terminated,12333,18,,4.5,2010-2
8305,Terminated,12333,95,,11.25,2012-1
8306,Terminated,12333,29,,7.5,2010-1
8307,Terminated,12333,1,,0,2010-2
8308,Terminated,12333,39,,0,2010-2
8309,Terminated,12333,12,,10.5,2010-3
8310,Terminated,12333,1,,0,2012-2
8311,Terminated,12350,40,,9,2010-1
8312,Terminated,12350,95,,7.5,2010-1
8313,Terminated,12350,3,,0,2010-1
8314,Terminated,12350,4,,0,2010-1
8315,Terminated,12354,15,,0,2010-1
8316,Terminated,12354,95,,0,2010-1
8317,Terminated,12354,3,,0,2010-1
8318,Terminated,12354,4,,0,2010-1
8319,Terminated,12358,13,,6,2014-1
8320,Terminated,12358,40,,0,2014-2
8321,Terminated,12358,40,,3,2014-1
8322,Terminated,12358,3,,6,2014-1
8323,Terminated,12358,4,,6,2014-1
8324,Terminated,12358,19,,4.5,2014-2
8325,Terminated,12358,95,,0,0000-1
8326,Terminated,12358,1,,0,0000-1
8327,Terminated,12358,18,,0,0000-1
8328,Terminated,12358,304,,0,2014-1
8329,Terminated,12358,21,,3,2014-2
8330,Terminated,12358,301,,0,2014-2
8331,Terminated,12370,301,,0,2020-1
8332,Terminated,12370,90,,9,2020-2
8333,Terminated,12370,40,,7.5,2020-1
8334,Terminated,12370,13,,9,2020-2
8335,Terminated,12370,3,,3,2020-2
8336,Terminated,12375,4,,0,2017-1
8337,Terminated,12375,19,,9,2017-2
8338,Terminated,12375,94,,11.25,2017-2
8339,Terminated,12375,14,,0,2018-2
8340,Terminated,12375,20,,0,2018-2
8341,Terminated,12375,40,,0,2017-1
8342,Terminated,12375,6,,3,2018-1
8343,Terminated,12375,39,,7.5,2018-1
8344,Terminated,12375,12,,6,2018-1
8345,Terminated,12375,34,,9,2017-1
8346,Terminated,12375,147,,6,2017-2
8347,Terminated,12375,18,,10.5,2017-3
8348,Terminated,12375,117,,0,2018-1
8349,Terminated,12375,31,,7.5,2018-1
8350,Terminated,12375,21,,0,2018-2
8351,Terminated,12375,13,,10.5,2017-1
8352,Terminated,12375,97,,10.5,2017-1
8353,Terminated,12375,3,,9,2017-3
8354,Terminated,12375,15,,0,2018-2
8355,Terminated,12375,1,,9,2017-2
8356,Terminated,12375,4,,6,2018-1
8357,Terminated,12375,3,,0,2017-1
8358,Terminated,12375,40,,6,2017-2
8359,Dropped,12398,95,,3,2014-1
8360,Dropped,12398,94,,10.5,2014-1
8361,Dropped,12398,3,,3,2014-1
8362,Dropped,12398,34,,6,2014-1
8363,Dropped,12398,4,,0,2014-1
8364,Dropped,12398,18,,4.5,2014-1
8365,Terminated,12404,4,,0,2011-1
8366,Terminated,12404,3,,3,2011-1
8367,Terminated,12404,95,,3,2011-2
8368,Terminated,12404,39,,3,2011-2
8369,Terminated,12404,34,,3,2011-2
8370,Terminated,12404,95,,0,2011-1
8371,Terminated,12404,40,,0,2011-1
8372,Terminated,12404,12,,6,2011-1
8373,Terminated,12412,4,,,2011-1
8374,Terminated,12412,4,,0,2012-1
8375,Terminated,12412,3,,,2011-1
8376,Terminated,12412,34,,0,2011-1
8377,Terminated,12412,4,,0,2012-3
8378,Terminated,12412,39,,3,2011-1
8379,Terminated,12412,95,,0,2011-2
8380,Terminated,12412,34,,0,2012-1
8381,Terminated,12412,3,,0,2012-1
8382,Terminated,12412,3,,0,2012-3
8383,Graduated,12422,9,,9,2011-2
8384,Graduated,12422,8,,7.5,2011-2
8385,Graduated,12422,25,,11.25,2011-2
8386,Graduated,12422,256,,12,2011-2
8387,Graduated,12422,96,,11.25,2011-2
8388,Graduated,12422,194,,10.5,2011-2
8389,Graduated,12422,257,,11.25,2011-2
8390,Terminated,12429,4,,0,2011-1
8391,Terminated,12429,3,,0,2011-1
8392,Terminated,12429,34,,6,2011-1
8393,Graduated,12432,23,,9,2012-1
8394,Graduated,12432,29,,10.5,2011-2
8395,Graduated,12432,5,,10.5,2012-1
8396,Graduated,12432,19,,12,2011-2
8397,Graduated,12432,2,,10.5,2012-1
8398,Graduated,12432,9,,10.5,2012-2
8399,Graduated,12432,96,,10.5,2012-2
8400,Graduated,12432,95,,12,2011-1
8401,Graduated,12432,4,,12,2011-1
8402,Graduated,12432,20,,11.25,2011-2
8403,Graduated,12432,15,,10.5,2011-2
8404,Graduated,12432,22,,10.5,2012-1
8405,Graduated,12432,8,,10.5,2012-2
8406,Graduated,12432,25,,11.25,2012-2
8407,Graduated,12432,39,,11.25,2011-1
8408,Graduated,12432,12,,11.25,2011-1
8409,Graduated,12432,1,,11.25,2011-2
8410,Graduated,12432,21,,11.25,2011-2
8411,Graduated,12432,40,,9,2011-1
8412,Graduated,12432,3,,12,2011-1
8413,Graduated,12432,14,,4,2011-2
8414,Graduated,12432,31,,10.5,2012-1
8415,Graduated,12432,32,,9,2012-1
8416,Terminated,12455,40,,7.5,2010-1
8417,Terminated,12455,15,,6,2010-2
8418,Terminated,12455,14,,2,2010-1
8419,Terminated,12455,19,,0,2010-2
8420,Terminated,12455,97,,10.5,2010-1
8421,Terminated,12455,20,,4.5,2010-2
8422,Terminated,12461,95,,9,2010-1
8423,Terminated,12461,3,,0,2010-1
8424,Terminated,12461,4,,,2010-1
8425,Terminated,12461,34,,6,2010-1
8426,Terminated,12461,39,,6,2010-1
8427,Graduated,12466,2,,9,2010-1
8428,Graduated,12466,97,,10.5,2010-1
8429,Graduated,12466,8,,6,2010-2
8430,Graduated,12466,5,,7.5,2010-3
8431,Graduated,12466,31,,6,2010-1
8432,Graduated,12466,98,,7.5,2010-1
8433,Graduated,12466,96,,9,2010-2
8434,Graduated,12466,5,,4.5,2010-1
8435,Graduated,12466,39,,9,2010-1
8436,Graduated,12466,9,,9,2010-2
8437,Graduated,12466,25,,10.5,2010-2
8438,Graduated,12466,19,,9,2010-2
8439,Dropped,12478,95,,10.5,2011-1
8440,Dropped,12478,98,,4.5,2011-2
8441,Dropped,12478,103,,11.25,2011-1
8442,Dropped,12478,39,,6,2011-2
8443,Dropped,12478,34,,6,2011-1
8444,Dropped,12478,1,,9,2011-2
8445,Dropped,12478,18,,9,2011-2
8446,Dropped,12478,3,,0,2011-1
8447,Dropped,12478,4,,0,2011-1
8448,Terminated,12487,40,,11.25,2011-1
8449,Terminated,12487,4,,9,2011-1
8450,Terminated,12487,1,,0,2011-2
8451,Terminated,12487,21,,0,2011-2
8452,Terminated,12487,34,,9,2011-1
8453,Terminated,12487,98,,6,2011-1
8454,Terminated,12487,14,,4,2011-2
8455,Terminated,12487,39,,7.5,2011-2
8456,Terminated,12487,15,,0,2011-2
8457,Terminated,12487,31,,0,2012-1
8458,Terminated,12487,22,,0,2012-1
8459,Terminated,12487,20,,0,2011-2
8460,Terminated,12487,95,,0,2011-1
8461,Terminated,12487,3,,6,2011-1
8462,Terminated,12487,19,,4.5,2011-2
8463,Terminated,12487,23,,0,2012-1
8464,Terminated,12503,19,,0,0000-1
8465,Terminated,12503,1,,0,0000-1
8466,Terminated,12503,3,,0,0000-1
8467,Terminated,12503,22,,0,2013-1
8468,Terminated,12503,18,,0,0000-1
8469,Terminated,12503,31,,0,2013-1
8470,Terminated,12503,94,,0,2013-1
8471,Terminated,12503,2,,0,0000-1
8472,Terminated,12503,34,,0,0000-1
8473,Terminated,12503,40,,0,0000-1
8474,Terminated,12503,23,,0,0000-1
8475,Terminated,12503,13,,0,2013-1
8476,Terminated,12503,25,,0,0000-1
8477,Terminated,12503,4,,0,0000-1
8478,Terminated,12503,40,,0,2013-1
8479,Terminated,12503,96,,0,0000-1
8480,Terminated,12519,95,,6,2011-1
8481,Dropped,12520,19,,0,0000-1
8482,Dropped,12520,13,,0,2013-1
8483,Graduated,12520,307,,0,2016-2
8484,Dropped,12520,25,,0,0000-1
8485,Dropped,12520,3,,0,0000-1
8486,Dropped,12520,4,,0,0000-1
8487,Dropped,12520,14,,4,2014-2
8488,Dropped,12520,32,,6,2015-1
8489,Dropped,12520,2,,9,2015-1
8490,Graduated,12520,98,,9,2017-1
8491,Dropped,12520,31,,0,0000-1
8492,Dropped,12520,34,,0,0000-1
8493,Dropped,12520,40,,11.25,2013-1
8494,Dropped,12520,12,,3,2015-1
8495,Dropped,12520,9,,10.5,2015-2
8496,Dropped,12520,8,,10.5,2015-2
8497,Dropped,12520,21,,3,2015-2
8498,Dropped,12520,40,,0,0000-1
8499,Dropped,12520,97,,0,0000-1
8500,Dropped,12520,39,,6,2013-1
8501,Dropped,12520,13,,10.5,2013-2
8502,Dropped,12520,12,,0,2014-2
8503,Dropped,12520,15,,7.5,2014-2
8504,Dropped,12520,96,,10.5,2015-2
8505,Graduated,12520,94,,0,2016-2
8506,Graduated,12520,5,,7.5,2017-1
8507,Dropped,12520,1,,0,0000-1
8508,Dropped,12520,20,,7.5,2013-2
8509,Dropped,12520,21,,3,2014-2
8510,Dropped,12520,22,,11.25,2015-1
8511,Dropped,12520,23,,0,0000-1
8512,Dropped,12520,18,,0,0000-1
8513,Dropped,12520,21,,0,2013-2
8514,Graduated,12520,21,,11.25,2016-2
8515,Terminated,12554,3,,0,0000-1
8516,Terminated,12554,14,,4,2011-2
8517,Terminated,12554,20,,7.5,2011-2
8518,Terminated,12554,32,,4.5,2012-1
8519,Terminated,12554,95,,0,0000-1
8520,Terminated,12554,40,,9,2011-1
8521,Terminated,12554,98,,4.5,2011-1
8522,Terminated,12554,15,,3,2011-2
8523,Terminated,12554,2,,10.5,2012-1
8524,Terminated,12554,23,,4.5,2012-1
8525,Terminated,12554,1,,0,0000-1
8526,Terminated,12554,21,,0,2011-2
8527,Terminated,12554,19,,11.25,2011-2
8528,Terminated,12554,15,,4.5,2012-1
8529,Terminated,12554,97,,0,0000-1
8530,Terminated,12554,31,,0,0000-1
8531,Terminated,12554,22,,9,2012-1
8532,Terminated,12554,34,,0,0000-1
8533,Terminated,12554,18,,0,0000-1
8534,Terminated,12554,4,,6,2011-1
8535,Terminated,12554,39,,7.5,2011-1
8536,Terminated,12575,13,,11.25,2013-2
8537,Terminated,12575,3,,4.5,2013-2
8538,Terminated,12575,39,,7.5,2016-2
8539,Terminated,12575,10,,12,2013-2
8540,Terminated,12575,34,,9,2013-2
8541,Terminated,12575,1,,10.5,2014-1
8542,Terminated,12575,20,,11.25,2016-2
8543,Terminated,12575,40,,12,2014-1
8544,Terminated,12575,4,,7.5,2014-1
8545,Terminated,12575,19,,11.25,2016-2
8546,Dropped,12585,40,,0,2011-1
8547,Dropped,12585,3,,6,2011-1
8548,Dropped,12585,39,,6,2011-1
8549,Dropped,12585,95,,9,2011-1
8550,Dropped,12585,34,,9,2011-1
8551,Dropped,12585,103,,9,2011-1
8552,Terminated,12591,40,,0,2011-1
8553,Terminated,12591,4,,,2011-1
8554,Terminated,12591,159,,0,2011-1
8555,Dropped,12594,95,,6,2011-1
8556,Dropped,12594,40,,0,2011-1
8557,Dropped,12594,14,,4,2011-2
8558,Dropped,12594,3,,0,2011-1
8559,Dropped,12594,34,,0,2011-1
8560,Dropped,12594,103,,0,2011-1
8561,Dropped,12594,19,,0,2011-2
8562,Dropped,12594,4,,0,2011-1
8563,Dropped,12594,15,,,2011-2
8564,Dropped,12594,39,,0,2011-2
8565,Transferred,12604,97,,11.25,2012-1
8566,Transferred,12604,4,,7.5,2013-1
8567,Transferred,12604,32,,6,2013-1
8568,Transferred,12604,21,,7.5,2013-2
8569,Transferred,12604,20,,4.5,2012-2
8570,Transferred,12604,40,,7.5,2012-1
8571,Transferred,12604,40,,11.25,2013-1
8572,Transferred,12604,9,,9,2013-2
8573,Transferred,12604,8,,9,2013-2
8574,Transferred,12604,18,,12,2012-1
8575,Transferred,12604,14,,3.75,2013-1
8576,Transferred,12604,15,,11.25,2013-1
8577,Transferred,12604,96,,6,2013-2
8578,Graduated,12617,19,,6,2012-2
8579,Graduated,12617,20,,0,2012-2
8580,Graduated,12617,15,,6,2012-2
8581,Graduated,12617,21,,4.5,2013-2
8582,Graduated,12617,31,,6,2014-1
8583,Graduated,12617,32,,0,2014-1
8584,Graduated,12617,23,,0,2014-1
8585,Graduated,12617,5,,0,2015-1
8586,Graduated,12617,32,,6,2016-1
8587,Graduated,12617,23,,10.5,2016-1
8588,Graduated,12617,34,,6,2011-1
8589,Graduated,12617,3,,0,2011-1
8590,Graduated,12617,97,,9,2011-2
8591,Graduated,12617,40,,11.25,2012-1
8592,Graduated,12617,3,,6,2012-1
8593,Graduated,12617,4,,4.5,2012-1
8594,Graduated,12617,22,,0,2013-1
8595,Graduated,12617,23,,0,2013-1
8596,Graduated,12617,5,,9,2016-1
8597,Graduated,12617,4,,0,2016-2
8598,Graduated,12617,8,,7.5,2016-2
8599,Graduated,12617,96,,9,2016-2
8600,Graduated,12617,40,,4.5,2011-1
8601,Graduated,12617,20,,6,2013-2
8602,Graduated,12617,22,,6,2014-1
8603,Graduated,12617,9,,7.5,2016-2
8604,Graduated,12617,18,,6,2011-1
8605,Graduated,12617,12,,10.5,2011-1
8606,Graduated,12617,98,,4.5,2011-2
8607,Graduated,12617,32,,0,2015-1
8608,Graduated,12617,4,,0,2011-1
8609,Graduated,12617,1,,9,2011-2
8610,Graduated,12617,2,,9,2013-1
8611,Graduated,12617,23,,3,2015-1
8612,Graduated,12617,95,,7.5,2011-1
8613,Graduated,12617,14,,4,2012-2
8614,Graduated,12617,21,,0,2012-2
8615,Graduated,12617,21,,6,2014-2
8616,Graduated,12617,25,,10.5,2016-2
8617,Graduated,12656,31,,0,0000-1
8618,Graduated,12656,34,,0,0000-1
8619,Graduated,12656,34,,0,0000-1
8620,Graduated,12656,4,,0,0000-1
8621,Graduated,12656,19,,11.25,0000-1
8622,Graduated,12656,20,,10.5,0000-1
8623,Graduated,12656,2,,11.25,0000-1
8624,Graduated,12656,2,,11.25,0000-1
8625,Graduated,12656,23,,11.25,0000-1
8626,Graduated,12656,25,,12,0000-1
8627,Graduated,12656,25,,12,0000-1
8628,Graduated,12656,15,,10.5,0000-1
8629,Graduated,12656,14,,4,0000-1
8630,Graduated,12656,3,,0,0000-1
8631,Graduated,12656,39,,0,0000-1
8632,Graduated,12656,98,,0,0000-1
8633,Graduated,12656,19,,11.25,0000-1
8634,Graduated,12656,32,,10.5,0000-1
8635,Graduated,12656,22,,11.25,0000-1
8636,Graduated,12656,8,,11.25,0000-1
8637,Graduated,12656,8,,11.25,0000-1
8638,Graduated,12656,14,,4,0000-1
8639,Graduated,12656,18,,0,0000-1
8640,Graduated,12656,21,,11.25,0000-1
8641,Graduated,12656,1,,0,0000-1
8642,Graduated,12656,3,,0,0000-1
8643,Graduated,12656,4,,0,0000-1
8644,Graduated,12656,39,,0,0000-1
8645,Graduated,12656,103,,0,0000-1
8646,Graduated,12656,13,,12,0000-1
8647,Graduated,12656,32,,10.5,0000-1
8648,Graduated,12656,23,,11.25,0000-1
8649,Graduated,12656,96,,11.25,0000-1
8650,Graduated,12656,5,,11.25,0000-1
8651,Graduated,12656,1,,0,0000-1
8652,Graduated,12656,98,,0,0000-1
8653,Graduated,12656,103,,0,0000-1
8654,Graduated,12656,13,,12,0000-1
8655,Graduated,12656,22,,11.25,0000-1
8656,Graduated,12656,9,,12,0000-1
8657,Graduated,12656,9,,12,0000-1
8658,Graduated,12656,96,,11.25,0000-1
8659,Graduated,12656,31,,0,0000-1
8660,Graduated,12656,18,,0,0000-1
8661,Graduated,12656,40,,11.25,0000-1
8662,Graduated,12656,40,,11.25,0000-1
8663,Graduated,12656,20,,10.5,0000-1
8664,Graduated,12656,21,,11.25,0000-1
8665,Graduated,12656,5,,11.25,0000-1
8666,Graduated,12656,15,,10.5,0000-1
8667,Graduated,12706,14,,4,2011-2
8668,Graduated,12706,15,,12,2011-2
8669,Graduated,12706,31,,11.25,2012-1
8670,Graduated,12706,18,,10.5,2012-2
8671,Graduated,12706,8,,7.5,2012-2
8672,Graduated,12706,96,,11.25,2012-2
8673,Graduated,12706,20,,11.25,2011-2
8674,Graduated,12706,1,,11.25,2011-2
8675,Graduated,12706,95,,11.25,2012-1
8676,Graduated,12706,22,,12,2012-1
8677,Graduated,12706,9,,10.5,2012-2
8678,Graduated,12706,19,,12,2011-2
8679,Graduated,12706,3,,11.25,2011-3
8680,Graduated,12706,2,,12,2012-1
8681,Graduated,12706,12,,12,2011-2
8682,Graduated,12706,40,,11.25,2012-1
8683,Graduated,12706,29,,10.5,2012-2
8684,Graduated,12706,5,,10.5,2012-3
8685,Graduated,12706,4,,12,2011-3
8686,Graduated,12706,32,,11.25,2012-1
8687,Graduated,12706,23,,10.5,2012-1
8688,Graduated,12706,21,,11.25,2012-2
8689,Graduated,12706,39,,12,2012-3
8690,Graduated,12729,20,,12,2012-2
8691,Graduated,12729,5,,12,2012-3
8692,Graduated,12729,31,,10.5,2013-1
8693,Graduated,12729,32,,12,2013-1
8694,Graduated,12729,23,,11.25,2013-1
8695,Graduated,12729,110,,11.25,2013-1
8696,Graduated,12729,96,,11.25,2013-2
8697,Graduated,12729,14,,3.75,2012-1
8698,Graduated,12729,19,,10.5,2012-2
8699,Graduated,12729,9,,9,2013-2
8700,Graduated,12729,94,,10.5,2013-2
8701,Graduated,12729,18,,11.25,2012-1
8702,Graduated,12729,3,,11.25,2012-1
8703,Graduated,12729,12,,11.25,2012-2
8704,Graduated,12729,22,,11.25,2013-1
8705,Graduated,12729,8,,10.5,2013-2
8706,Graduated,12729,4,,12,2012-1
8707,Graduated,12729,21,,11.25,2012-2
8708,Graduated,12729,97,,12,2012-2
8709,Graduated,12729,2,,12,2013-1
8710,Graduated,12729,15,,12,2012-1
8711,Graduated,12729,40,,12,2012-1
8712,Graduated,12729,25,,10.5,2013-2
8713,Graduated,12729,208,,10.5,2013-2
8714,Terminated,12753,19,,6,2012-2
8715,Terminated,12753,1,,10.5,2012-2
8716,Terminated,12753,39,,7.5,2012-2
8717,Terminated,12753,12,,6,2012-2
8718,Terminated,12753,20,,6,2014-2
8719,Terminated,12753,21,,4.5,2014-2
8720,Terminated,12753,9,,0,2015-2
8721,Terminated,12753,4,,7.5,2017-1
8722,Terminated,12753,5,,0,2018-1
8723,Terminated,12753,22,,6,2015-1
8724,Terminated,12753,96,,0,2015-2
8725,Terminated,12753,21,,0,2017-2
8726,Terminated,12753,34,,9,2012-1
8727,Terminated,12753,40,,6,2013-1
8728,Terminated,12753,20,,3,2013-2
8729,Terminated,12753,15,,6,2013-2
8730,Terminated,12753,3,,7.5,2014-1
8731,Terminated,12753,8,,6,2015-2
8732,Terminated,12753,5,,0,2016-1
8733,Terminated,12753,25,,7.5,2016-2
8734,Terminated,12753,3,,0,2013-1
8735,Terminated,12753,3,,0,2013-2
8736,Terminated,12753,31,,7.5,2014-1
8737,Terminated,12753,4,,4.5,2014-1
8738,Terminated,12753,23,,0,2015-1
8739,Terminated,12753,21,,0,2018-2
8740,Terminated,12753,95,,10.5,2012-1
8741,Terminated,12753,97,,10.5,2012-1
8742,Terminated,12753,147,,0,2012-2
8743,Terminated,12753,14,,4,2013-1
8744,Terminated,12753,22,,0,2014-1
8745,Terminated,12753,2,,9,2014-1
8746,Terminated,12753,23,,6,2016-1
8747,Terminated,12753,4,,3,2016-1
8748,Terminated,12753,9,,7.5,2016-2
8749,Terminated,12753,96,,9,2016-2
8750,Terminated,12753,4,,0,2013-1
8751,Terminated,12753,23,,0,2014-1
8752,Terminated,12753,5,,0,2015-1
8753,Terminated,12753,32,,6,2015-1
8754,Dropped,12793,40,,0,2013-1
8755,Dropped,12793,3,,0,2013-1
8756,Dropped,12793,4,,0,2013-1
8757,Dropped,12793,13,,0,2013-1
8758,In Process,12797,213,,10.5,2020-1
8759,In Process,12797,39,,7.5,2020-2
8760,In Process,12797,179,,0,2021-2
8761,In Process,12797,13,,9,2019-1
8762,In Process,12797,117,,7.5,2019-2
8763,In Process,12797,20,,9,2019-2
8764,In Process,12797,32,,10.5,2020-1
8765,In Process,12797,2,,6,2020-1
8766,In Process,12797,1,,6,2020-1
8767,In Process,12797,5,,4.5,2020-1
8768,In Process,12797,12,,0,2021-1
8769,In Process,12797,3,,7.5,2019-1
8770,In Process,12797,9,,10.5,2020-2
8771,In Process,12797,8,,10.5,2020-2
8772,In Process,12797,179,,0,2021-1
8773,In Process,12797,4,,10.5,2019-1
8774,In Process,12797,118,,10.5,2019-2
8775,In Process,12797,18,,0,2021-1
8776,In Process,12797,40,,7.5,2019-1
8777,In Process,12797,311,,0,2019-2
8778,In Process,12797,94,,9,2020-2
8779,In Process,12797,5,,0,2021-1
8780,In Process,12797,90,,7.5,2021-2
8781,In Process,12797,12,,6,2021-2
8782,In Process,12797,179,,0,2021-3
8783,In Process,12797,5,,4.5,2021-3
8784,In Process,12797,18,,0,2022-1
8785,In Process,12797,34,,10.5,2019-2
8786,In Process,12797,21,,9,2019-2
8787,In Process,12797,31,,9,2020-1
8788,In Process,12797,37,,11.25,2020-2
8789,In Process,12797,90,,0,2021-1
8790,Dropped,12829,34,,4.5,2012-1
8791,Dropped,12829,97,,7.5,2012-1
8792,Dropped,12829,19,,7.5,2012-2
8793,Dropped,12829,39,,7.5,2012-2
8794,Dropped,12829,40,,9,2013-1
8795,Dropped,12829,40,,0,2012-1
8796,Dropped,12829,1,,7.5,2013-1
8797,Dropped,12829,18,,0,2014-2
8798,Dropped,12829,20,,6,2015-2
8799,Dropped,12829,3,,0,2012-1
8800,Dropped,12829,20,,0,2014-2
8801,Dropped,12829,95,,12,2012-1
8802,Dropped,12829,34,,7.5,2012-2
8803,Dropped,12829,18,,0,2013-1
8804,Dropped,12829,3,,7.5,2013-2
8805,Dropped,12829,4,,0,2012-1
8806,Dropped,12829,20,,3,2013-2
8807,Dropped,12829,32,,0,2016-1
8808,Graduated,12847,2,,11.25,2013-1
8809,Graduated,12847,13,,9,2013-2
8810,Graduated,12847,96,,3,2013-2
8811,Graduated,12847,19,,10.5,2013-2
8812,Graduated,12847,25,,11.25,2013-2
8813,Graduated,12847,94,,10.5,2013-2
8814,Graduated,12847,31,,10.5,2013-1
8815,Graduated,12847,32,,10.5,2013-1
8816,Graduated,12847,9,,9,2013-2
8817,Graduated,12847,8,,6,2013-2
8818,Graduated,12847,22,,9,2013-1
8819,Graduated,12847,23,,9,2013-1
8820,Transferred,12859,40,,11.25,2011-1
8821,Transferred,12859,39,,7.5,2011-1
8822,Transferred,12859,95,,10.5,2011-1
8823,Transferred,12859,3,,10.5,2011-1
8824,Transferred,12859,15,,6,2011-2
8825,Transferred,12859,14,,4,2011-2
8826,Transferred,12859,29,,10.5,2011-2
8827,Transferred,12859,19,,10.5,2011-2
8828,Transferred,12859,96,,9,2011-2
8829,Terminated,12868,12,,0,2011-1
8830,Terminated,12868,40,,4.5,2011-1
8831,Terminated,12868,253,,0,2011-1
8832,Terminated,12868,4,,0,2011-1
8833,Graduated,12872,95,,0,0000-1
8834,Graduated,12872,20,,11.25,2011-2
8835,Graduated,12872,39,,12,2011-2
8836,Graduated,12872,23,,6,2012-1
8837,Graduated,12872,12,,7.5,2011-2
8838,Graduated,12872,32,,9,2012-1
8839,Graduated,12872,31,,0,0000-1
8840,Graduated,12872,1,,0,0000-1
8841,Graduated,12872,25,,11.25,2012-2
8842,Graduated,12872,4,,0,0000-1
8843,Graduated,12872,5,,9,2011-1
8844,Graduated,12872,15,,7.5,2011-1
8845,Graduated,12872,96,,10.5,2011-2
8846,Graduated,12872,9,,11.25,2012-2
8847,Graduated,12872,34,,0,0000-1
8848,Graduated,12872,3,,0,0000-1
8849,Graduated,12872,14,,4,2011-1
8850,Graduated,12872,19,,12,2011-2
8851,Graduated,12872,2,,11.25,2012-1
8852,Graduated,12872,22,,10.5,2012-1
8853,Graduated,12872,8,,9,2012-2
8854,Graduated,12872,21,,0,0000-1
8855,Graduated,12872,103,,0,0000-1
8856,Graduated,12872,40,,6,2011-1
8857,Terminated,12896,95,,0,2011-2
8858,Terminated,12896,12,,0,2011-2
8859,Terminated,12896,34,,0,2013-1
8860,Terminated,12896,4,,0,2013-1
8861,Terminated,12896,4,,0,2011-1
8862,Terminated,12896,97,,7.5,2012-1
8863,Terminated,12896,40,,0,2013-1
8864,Terminated,12896,40,,0,2011-1
8865,Terminated,12896,95,,0,2011-1
8866,Terminated,12896,34,,0,2011-1
8867,Terminated,12896,3,,0,2011-1
8868,Terminated,12896,34,,0,2011-2
8869,Terminated,12896,98,,0,2012-1
8870,Terminated,12909,4,,6,2011-1
8871,Terminated,12909,95,,6,2011-1
8872,Terminated,12909,34,,9,2011-1
8873,Terminated,12909,14,,4,2011-2
8874,Terminated,12909,20,,0,2011-2
8875,Terminated,12909,1,,0,2011-2
8876,Terminated,12909,1,,0,2012-1
8877,Terminated,12909,97,,9,2012-1
8878,Terminated,12909,3,,4.5,2011-1
8879,Terminated,12909,15,,7.5,2011-2
8880,Terminated,12909,21,,6,2012-2
8881,Terminated,12909,98,,4.5,2012-2
8882,Terminated,12909,39,,7.5,2011-2
8883,Terminated,12909,40,,11.25,2012-1
8884,Terminated,12909,3,,10.5,2012-1
8885,Terminated,12909,4,,4.5,2012-1
8886,Terminated,12909,21,,0,2011-2
8887,Terminated,12909,19,,10.5,2011-2
8888,Terminated,12909,18,,11.25,2012-1
8889,Terminated,12909,40,,3,2011-1
8890,Terminated,12909,20,,3,2012-2
8891,Dropped,12930,34,,6,2011-1
8892,Dropped,12930,3,,6,2011-1
8893,Dropped,12930,4,,4.5,2011-1
8894,Dropped,12930,39,,6,2011-2
8895,Dropped,12930,40,,7.5,2012-1
8896,Dropped,12930,5,,4.5,2012-1
8897,Dropped,12930,95,,11.25,2011-1
8898,Dropped,12930,18,,9,2011-2
8899,Dropped,12930,40,,3,2011-1
8900,Dropped,12930,159,,9,2011-1
8901,Dropped,12930,14,,4,2011-2
8902,Dropped,12930,1,,10.5,2011-2
8903,Dropped,12930,15,,6,2011-2
8904,Dropped,12930,31,,0,2012-1
8905,Dropped,12930,19,,11.25,2011-2
8906,Dropped,12930,21,,7.5,2011-2
8907,Dropped,12930,23,,0,2012-1
8908,Dropped,12930,98,,7.5,2012-1
8909,Terminated,12948,95,,0,2011-1
8910,Terminated,12948,4,,0,2011-1
8911,Terminated,12948,34,,0,2011-1
8912,Terminated,12948,3,,0,2011-1
8913,Terminated,12948,40,,0,2011-1
8914,Terminated,12953,40,,0,2011-1
8915,Terminated,12953,3,,0,2011-1
8916,Terminated,12953,4,,0,2011-1
8917,Terminated,12953,95,,0,2011-1
8918,Terminated,12953,39,,0,2011-1
8919,Dropped,12958,40,,0,2011-1
8920,Dropped,12958,4,,0,2011-1
8921,Dropped,12958,39,,0,2011-2
8922,Dropped,12958,4,,0,2012-1
8923,Terminated,12958,3,,6,2019-1
8924,Dropped,12958,95,,4.5,2011-1
8925,Dropped,12958,18,,11.25,2011-1
8926,Terminated,12958,13,,6,2018-2
8927,Terminated,12958,40,,6,2019-1
8928,Dropped,12958,34,,4.5,2011-1
8929,Dropped,12958,95,,6,2011-2
8930,Dropped,12958,98,,9,2011-2
8931,Terminated,12958,40,,3,2018-1
8932,Dropped,12958,3,,0,2011-1
8933,Terminated,12958,3,,4.5,2018-1
8934,Terminated,12958,97,,11.25,2018-2
8935,Terminated,12958,21,,0,2019-2
8936,Dropped,12958,3,,0,2012-1
8937,Terminated,12958,4,,9,2018-1
8938,Terminated,12958,304,,,2019-2
8939,Dropped,12958,97,,0,2012-1
8940,Terminated,12958,20,,0,2019-2
8941,Terminated,12980,34,,6,2011-1
8942,Terminated,12980,22,,0,2012-1
8943,Terminated,12980,31,,0,2012-1
8944,Terminated,12980,15,,0,2012-1
